,STATEFP,COUNTYFP,CensusTract,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry,TRACTCE,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,2003_Fast Food Coverage Ratio,2004_Fast Food Coverage Ratio,2005_Fast Food Coverage Ratio,2006_Fast Food Coverage Ratio,2007_Fast Food Coverage Ratio,2008_Fast Food Coverage Ratio,2009_Fast Food Coverage Ratio,2010_Fast Food Coverage Ratio,2011_Fast Food Coverage Ratio,2012_Fast Food Coverage Ratio,2013_Fast Food Coverage Ratio,2014_Fast Food Coverage Ratio,2015_Fast Food Coverage Ratio,2017_Fast Food Coverage Ratio,2003_rank,2004_rank,2005_rank,2006_rank,2007_rank,2008_rank,2009_rank,2010_rank,2011_rank,2012_rank,2013_rank,2014_rank,2015_rank,2017_rank
490,36,47,200,1400000US36047000200,36047000200,2,CT,276929,0,"POLYGON ((-74.012844 40.653016, -74.015048 40.654362, -74.01389499999999 40.655466, -74.011684 40.654135, -74.01110299999999 40.654695, -74.010493 40.655276, -74.00878999999999 40.656963, -74.006231 40.6554, -74.007977 40.653726999999996, -74.008545 40.653200000000005, -74.010308 40.651483, -74.010915 40.650938, -74.011477 40.650363, -74.01262899999999 40.649235, -74.01518399999999 40.650773, -74.012844 40.653016))",36047000200,New York,Kings County,1,1470,360,0,39,2.65,0,0,0,0,0,1,32.4,41250,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695,455,70,530,103,49,0,16,772,1277,265,138,0,0,0,0,0,1328.2,1330.6,1333,1333,1333,1506,1506,1506,1506,no rank,no rank,no rank,no rank,no rank,294,290,303,297,303,297,288,289,284
491,36,47,117201,1400000US36047117201,36047117201,1172.01,CT,129147,0,"POLYGON ((-73.889774 40.681801, -73.88819099999999 40.682556, -73.886505 40.683349, -73.886303 40.682589, -73.885815 40.680673999999996, -73.88489299999999 40.680811, -73.884671 40.679939999999995, -73.887304 40.679097, -73.889006 40.678557, -73.889406 40.680142, -73.889774 40.681801))",36047117201,New York,Kings County,1,2713,754,0,0,0,0,0,0,0,0,1,26.2,65167,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082,729,212,651,635,116,2,36,1273,1897,304,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank
492,36,47,27800,1400000US36047027800,36047027800,278,CT,160472,0,"POLYGON ((-74.002644 40.607257, -74.00195 40.607817999999995, -74.00130899999999 40.608343999999995, -74.000935 40.608637, -74.00002099999999 40.609386, -73.999454 40.60995, -73.997503 40.608775, -73.998086 40.608216, -73.998667 40.607656999999996, -73.99924899999999 40.607096, -73.999831 40.606536999999996, -74.000457 40.605934, -74.00263 40.603846999999995, -74.00493399999999 40.605075, -74.002644 40.607257))",36047027800,New York,Kings County,1,3220,1185,0,0,0,0,0,0,0,0,1,11.1,71905,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935,649,439,1935,21,952,0,24,288,500,550,272,0,0,0,0,0,0,0,0,0,2928,3181,3181,3181,3181,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,124,101,98,93,97
493,36,47,50801,1400000US36047050801,36047050801,508.01,CT,78240,0,"POLYGON ((-73.96302 40.651531999999996, -73.961407 40.65217, -73.959329 40.652927999999996, -73.95892599999999 40.651212, -73.95870699999999 40.650386999999995, -73.96100799999999 40.650082, -73.962186 40.649789, -73.96302 40.651531999999996))",36047050801,New York,Kings County,1,4080,1344,0,43,1.05,0,0,0,0,0,1,27,51625,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1923,1022,343,314,3110,120,5,18,513,865,943,393,0,0,0,0,0,0,3844.3,3789,3789,3789,4112,4112,4112,4112,no rank,no rank,no rank,no rank,no rank,no rank,70,73,63,61,56,53,47,48
494,36,47,74600,1400000US36047074600,36047074600,746,CT,202040,0,"POLYGON ((-73.946514 40.619493999999996, -73.944518 40.619713999999995, -73.943591 40.619816, -73.940805 40.620125, -73.936336 40.620611, -73.93686699999999 40.620253, -73.93971599999999 40.618406, -73.94045299999999 40.617929, -73.941282 40.61763, -73.943145 40.617425999999995, -73.94346999999999 40.617385, -73.944827 40.616046, -73.945737 40.615362999999995, -73.946067 40.617104, -73.946514 40.619493999999996))",36047074600,New York,Kings County,1,2003,611,0,25,1.25,0,0,0,0,0,0,3.4,102813,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414,646,233,1357,421,117,0,1,107,168,123,77,0,0,0,0,0,0,0,0,0,0,0,0,2600,2600,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,132,145
495,36,47,72800,1400000US36047072800,36047072800,728,CT,212050,0,"POLYGON ((-73.931983 40.630269, -73.93102499999999 40.630328999999996, -73.930054 40.630389, -73.928114 40.630506, -73.92520499999999 40.630689, -73.924239 40.630749, -73.920418 40.630904, -73.924005 40.628567, -73.924298 40.628386, -73.925927 40.628288, -73.927865 40.628167, -73.931743 40.62793, -73.931983 40.630269))",36047072800,New York,Kings County,1,3193,1324,0,0,0,0,0,0,0,0,1,7.6,72206,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,590,494,293,2717,43,0,5,135,217,519,182,0,0,3575,3534.6,3494.2,3453.8,1706.7,1686.5,1686.5,1686.5,2032.5,1355,2032.5,2032.5,no rank,no rank,91,96,103,103,243,255,246,250,217,319,204,206
496,36,47,11600,1400000US36047011600,36047011600,116,CT,160266,0,"POLYGON ((-74.006751 40.634744999999995, -74.006169 40.635303, -74.005003 40.636424999999996, -74.00442 40.636984999999996, -74.00267199999999 40.638667, -73.99980699999999 40.636936, -74.00195699999999 40.635497, -74.00410699999999 40.63406, -74.00556399999999 40.633084, -74.007356 40.634164, -74.006751 40.634744999999995))",36047011600,New York,Kings County,1,4816,1267,0,11,0.23,0,0,0,0,0,1,28.6,39808,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2407,1334,483,847,41,3655,1,12,260,423,689,290,0,0,4341,4357.4,4373.8,4390.2,0,0,0,0,0,0,0,0,no rank,no rank,47,54,51,52,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank
497,36,47,20300,1400000US36047020300,36047020300,203,CT,140848,0,"POLYGON ((-73.96795399999999 40.680189, -73.967477 40.681754, -73.964454 40.681125, -73.96131199999999 40.680456, -73.961957 40.678934, -73.962229 40.678166, -73.965341 40.678818, -73.968227 40.679421999999995, -73.96795399999999 40.680189))",36047020300,New York,Kings County,1,1697,651,0,151,8.9,0,0,0,0,0,0,10.5,113750,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385,271,127,711,599,183,2,13,189,311,366,57,1301.5,1364,1426.5,1489,1551.5,1614,1676.5,1739,1739,1739,1764,1764,1764,1764,222,233,250,260,273,261,247,246,238,242,250,237,233,230
498,36,47,17000,1400000US36047017000,36047017000,170,CT,209047,0,"POLYGON ((-74.01701899999999 40.607655, -74.015224 40.609356999999996, -74.013482 40.611038, -74.011712 40.612735, -74.010504 40.613897, -74.008304 40.612567999999996, -74.01127799999999 40.609705999999996, -74.014695 40.606424, -74.01549899999999 40.606842, -74.01701899999999 40.607655))",36047017000,New York,Kings County,1,3254,1195,0,0,0,0,0,0,0,0,0,13.4,97682,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061,729,502,2012,18,1056,5,9,154,324,362,211,0,0,3312.5,3413.2,3513.9,3614.6,0,0,0,0,0,0,0,0,no rank,no rank,111,107,101,91,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank
499,36,47,95000,1400000US36047095000,36047095000,950,CT,242438,0,"POLYGON ((-73.919556 40.641185, -73.91893 40.640585, -73.916809 40.638681999999996, -73.914943 40.637007, -73.91327799999999 40.635508, -73.916224 40.633606, -73.918604 40.632096, -73.918852 40.634482999999996, -73.919172 40.63747, -73.91929 40.638596, -73.919462 40.640239, -73.919556 40.641185))",36047095000,New York,Kings County,1,2906,947,0,0,0,0,0,0,0,0,0,8.3,86637,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573,602,302,105,2726,13,0,6,56,99,353,177,0,0,3245.5,3258.2,1635.45,1641.8,1098.766667,827.25,827.25,827.25,766.5,766.5,766.5,1533,no rank,no rank,118,116,260,256,321,384,391,400,419,417,427,277
500,36,47,49300,1400000US36047049300,36047049300,493,CT,228008,0,"POLYGON ((-73.943788 40.710901, -73.942105 40.711059999999996, -73.940423 40.711217999999995, -73.94007599999999 40.709102, -73.93995799999999 40.70839, -73.938864 40.708495, -73.938705 40.707015, -73.939037 40.706264999999995, -73.939432 40.705256, -73.939313 40.704814999999996, -73.94103 40.704637, -73.942734 40.704473, -73.94284999999999 40.705182, -73.943202 40.707335, -73.94344 40.708780999999995, -73.943788 40.710901))",36047049300,New York,Kings County,1,7625,2978,0,0,0,0,0,0,0,0,1,39.1,28769,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4559,1551,855,3484,1453,169,6,92,2421,4912,2536,1617,0,0,7561.5,7537.6,3756.85,3744.9,2488.633333,2480.666667,1860.5,1860.5,1949.25,1949.25,1949.25,1949.25,no rank,no rank,2,2,83,76,173,170,224,224,227,218,213,214
501,36,47,18800,1400000US36047018800,36047018800,188,CT,175213,0,"POLYGON ((-74.00522699999999 40.618973, -74.004019 40.620135999999995, -74.001818 40.618806, -73.999488 40.617405, -73.999944 40.615781999999996, -74.000192 40.614951, -74.002031 40.615153, -74.004234 40.616482, -74.006434 40.617813999999996, -74.00522699999999 40.618973))",36047018800,New York,Kings County,1,2640,963,0,6,0.23,0,0,0,0,0,0,12.7,75991,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693,511,402,1614,27,821,0,1,177,298,231,107,2726.3,2790.4,2854.5,1459.3,1491.35,1523.4,1555.45,3175,0,3175,2875,2875,2875,2875,124,122,133,267,282,274,263,109,no rank,99,133,123,114,130
502,36,47,35400,1400000US36047035400,36047035400,354,CT,378073,0,"POLYGON ((-73.97654899999999 40.575987999999995, -73.976271 40.579820999999995, -73.97468599999999 40.579977, -73.974498 40.581874, -73.97461799999999 40.582786, -73.974638 40.583113999999995, -73.970846 40.583819999999996, -73.96906299999999 40.584, -73.96661399999999 40.584575, -73.966777 40.583904, -73.966894 40.583348, -73.96733499999999 40.581514999999996, -73.97113399999999 40.582018999999995, -73.971834 40.579805, -73.972123 40.578889, -73.972818 40.576699, -73.973028 40.576049999999995, -73.973451 40.574799, -73.976619 40.575300999999996, -73.97654899999999 40.575987999999995))",36047035400,New York,Kings County,1,6271,3304,0,0,0,0,0,0,0,0,1,9,67426,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1592,646,2060,6012,144,28,1,4,82,149,1040,558,2734.95,2709.6,2684.25,1772.6,1755.7,2608.2,2582.85,2557.5,2557.5,5115,5533,2766.5,2766.5,2766.5,122,127,146,228,248,157,164,159,154,13,13,131,120,136
503,36,47,120800,1400000US36047120800,36047120800,1208,CT,474725,0,"POLYGON ((-73.871303 40.672858, -73.869447 40.673142999999996, -73.86666799999999 40.673544, -73.863919 40.673942, -73.861764 40.674233, -73.861064 40.674343, -73.860389 40.671268999999995, -73.85763299999999 40.671656, -73.857282 40.670311999999996, -73.862845 40.669522, -73.865554 40.669122, -73.86833 40.668728, -73.87011199999999 40.668014, -73.87056199999999 40.669798, -73.870943 40.671335, -73.871303 40.672858))",36047120800,New York,Kings County,1,8938,3057,0,270,3.02,0,0,0,0,0,1,21.8,51484,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3897,2509,994,751,6865,261,0,102,959,1809,2184,914,8492.8,8519.4,8546,8572.6,8599.2,8625.8,8652.4,4339.5,4339.5,4339.5,4783,4783,4783,4783,1,1,1,1,1,1,1,44,35,31,28,28,26,25
504,36,47,31701,1400000US36047031701,36047031701,317.01,CT,139741,0,"POLYGON ((-73.95293699999999 40.673570999999995, -73.952849 40.674462, -73.95276799999999 40.675354999999996, -73.950001 40.675204, -73.94722999999999 40.675053, -73.947313 40.674161999999995, -73.947396 40.673272, -73.94748 40.67238, -73.950251 40.672529999999995, -73.953019 40.672681, -73.95293699999999 40.673570999999995))",36047031701,New York,Kings County,1,3433,1445,0,0,0,0,0,0,0,0,0,14.9,91450,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874,696,302,359,2836,85,0,19,134,218,919,126,3546.7,3504.6,1731.25,1710.2,1689.15,1112.066667,1098.033333,813,813,542,551,551,551,551,82,85,217,234,255,324,322,386,392,444,462,473,483,486
505,36,47,93400,1400000US36047093400,36047093400,934,CT,177759,0,"POLYGON ((-73.920773 40.652553999999995, -73.919962 40.652789, -73.918137 40.651157999999995, -73.91632 40.649527, -73.917801 40.648568, -73.918515 40.648106, -73.91693699999999 40.646682999999996, -73.919951 40.644707, -73.91997599999999 40.64503, -73.920467 40.649654, -73.920581 40.650707, -73.920773 40.652553999999995))",36047093400,New York,Kings County,1,2401,948,0,0,0,0,0,0,0,0,0,9.9,82386,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560,412,426,48,2282,19,0,4,48,91,354,86,0,0,2448,2470.6,2493.2,2515.8,2538.4,2561,2561,2561,2281,2281,2281,2281,no rank,no rank,164,171,181,168,168,157,152,149,181,171,165,171
506,36,47,32700,1400000US36047032700,36047032700,327,CT,177080,0,"POLYGON ((-73.962884 40.662622, -73.962429 40.663125, -73.960956 40.663284999999995, -73.96061499999999 40.663303, -73.960337 40.664108, -73.957292 40.664303, -73.95721 40.663517, -73.95384899999999 40.663728, -73.9537 40.662174, -73.957044 40.661964999999995, -73.96077 40.661733999999996, -73.960662 40.660947, -73.96200499999999 40.660669999999996, -73.962814 40.660503999999996, -73.962884 40.662622))",36047032700,New York,Kings County,1,2924,1249,0,12,0.41,0,0,0,0,0,1,24.1,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909,544,323,387,2242,50,0,14,231,357,934,218,1799.65,1737.2,1674.75,1612.3,1549.85,991.6,949.9666667,681.25,681.25,681.25,621.25,621.25,621.25,621.25,177,201,224,248,275,338,342,403,413,425,452,452,459,464
507,36,47,120200,1400000US36047120200,36047120200,1202,CT,153056,0,"POLYGON ((-73.86886799999999 40.677156, -73.86854699999999 40.677206, -73.86670099999999 40.67747, -73.864853 40.67772, -73.86390899999999 40.677769999999995, -73.862028 40.677886, -73.861712 40.676611, -73.861318 40.675021, -73.861064 40.674343, -73.861764 40.674233, -73.864554 40.675151, -73.86725799999999 40.676113, -73.869776 40.677026999999995, -73.86886799999999 40.677156))",36047120200,New York,Kings County,1,1900,501,0,0,0,0,0,0,0,0,1,33.6,45125,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051,576,112,160,313,924,10,37,456,417,314,71,0,0,0,1940.8,1948.1,1955.4,1962.7,985,985,985,962,962,962,962,no rank,no rank,no rank,208,224,219,220,366,364,373,384,382,388,397
508,36,47,7400,1400000US36047007400,36047007400,74,CT,141287,0,"POLYGON ((-74.01901099999999 40.643164999999996, -74.017926 40.644233, -74.017877 40.644200999999995, -74.01607 40.643108999999995, -74.013814 40.641745, -74.01498 40.640626, -74.015562 40.640066999999995, -74.016167 40.639483, -74.018422 40.640845999999996, -74.020212 40.641981, -74.01901099999999 40.643164999999996))",36047007400,New York,Kings County,1,5451,1481,0,9,0.17,0,0,0,0,0,1,43.6,30758,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3432,1373,427,1708,143,1339,0,80,2181,3649,940,556,0,0,5594.5,5647.4,5700.3,5753.2,5806.1,1953,1953,1953,1464,1464,1952,1464,no rank,no rank,16,17,13,11,8,223,213,214,305,299,212,296
509,36,47,80600,1400000US36047080600,36047080600,806,CT,166299,0,"POLYGON ((-73.947914 40.662532999999996, -73.945613 40.662676, -73.942829 40.662847, -73.940029 40.663021, -73.939965 40.662233, -73.939813 40.660785, -73.945413 40.660436999999995, -73.947676 40.660297, -73.947914 40.662532999999996))",36047080600,New York,Kings County,1,3386,1121,0,29,0.86,0,0,0,0,0,1,30.6,59167,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741,960,302,937,2288,20,3,14,124,178,638,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank
510,36,47,29400,1400000US36047029400,36047029400,294,CT,188664,63389,"POLYGON ((-74.0022738340043 40.5939303087367, -74.000069 40.595934, -73.99734 40.598552, -73.995932 40.597578999999996, -73.99522499999999 40.597093, -73.996747 40.595642999999995, -73.995308 40.594428, -73.996194 40.593992, -73.997368 40.593973999999996, -73.998594 40.593554999999995, -74.00136505929069 40.59228477611101, -74.0022422905347 40.593873192481595, -74.0022738340043 40.5939303087367))",36047029400,New York,Kings County,1,2321,600,0,696,29.99,0,0,0,0,0,1,26.2,57100,0,0,0,0,0,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253,333,687,1524,61,590,0,15,131,203,338,109,750.9,1122.3,1118.25,1114.2,1110.15,1106.1,1102.05,1098,1098,2196,2493,2493,2493,2493,260,253,285,309,328,325,320,345,339,189,164,153,145,155
511,36,47,5900,1400000US36047005900,36047005900,59,CT,355163,0,"POLYGON ((-74.0117 40.679365, -74.010451 40.680431, -74.0092 40.681495999999996, -74.006919 40.683451, -74.00671299999999 40.683614999999996, -74.00662299999999 40.683658, -74.005819 40.683656, -74.00606499999999 40.683202, -74.00447299999999 40.680993, -74.00343099999999 40.679708, -74.003346 40.679629999999996, -74.003018 40.679148, -74.00225499999999 40.678205, -74.001539 40.677268, -74.000699 40.675571, -74.00121299999999 40.675869999999996, -74.00135399999999 40.675791, -74.003194 40.676271, -74.003503 40.675630999999996, -74.004764 40.67671, -74.006491 40.677194, -74.006298 40.677603999999995, -74.008302 40.67897, -74.00954399999999 40.677898, -74.011055 40.678926, -74.0117 40.679365))",36047005900,New York,Kings County,1,1384,633,0,23,1.66,0,0,0,0,0,0,11.9,93125,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,253,84,830,257,36,5,13,243,449,339,100,1183.3,1220.4,1257.5,647.3,665.85,684.4,702.95,721.5,721.5,721.5,668.5,668.5,668.5,668.5,231,246,273,344,366,369,369,398,406,419,445,443,452,455
512,36,47,83600,1400000US36047083600,36047083600,836,CT,208197,0,"POLYGON ((-73.93776199999999 40.639258999999996, -73.936792 40.639319, -73.934887 40.639438999999996, -73.93298399999999 40.639555, -73.9325 40.634947, -73.933427 40.634884, -73.934395 40.634827, -73.93726699999999 40.634651, -73.937512 40.636921, -73.93776199999999 40.639258999999996))",36047083600,New York,Kings County,1,1929,686,0,0,0,0,0,0,0,0,1,13.7,68162,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595,416,281,42,1779,14,0,5,89,88,255,83,0,0,0,0,0,2176,2160.5,2145,2145,2145,2100,2100,2100,2100,no rank,no rank,no rank,no rank,no rank,200,204,204,197,197,208,200,194,195
513,36,47,51500,1400000US36047051500,36047051500,515,CT,186924,0,"POLYGON ((-73.95271 40.720451, -73.95064599999999 40.721705, -73.949078 40.722539999999995, -73.948875 40.721292, -73.948416 40.718455, -73.94832199999999 40.717864999999996, -73.951842 40.715441999999996, -73.952287 40.718084999999995, -73.952297 40.718146999999995, -73.952477 40.719218999999995, -73.953469 40.719798, -73.95271 40.720451))",36047051500,New York,Kings County,1,1372,700,0,0,0,0,0,0,0,0,0,4.7,129643,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,125,98,1064,40,110,1,6,151,233,675,39,1018.7,1062.6,1106.5,1150.4,1194.3,1238.2,0,0,0,0,0,0,0,0,242,257,288,303,316,307,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank
514,36,47,94600,1400000US36047094600,36047094600,946,CT,281769,0,"POLYGON ((-73.92612 40.64842, -73.923249 40.648599, -73.92305 40.646739, -73.922117 40.646795999999995, -73.921916 40.644909, -73.91997599999999 40.64503, -73.919951 40.644707, -73.91972899999999 40.642725, -73.921609 40.641687, -73.923327 40.639900000000004, -73.923565 40.642499, -73.925382 40.642384, -73.925721 40.644673999999995, -73.925922 40.64656, -73.92612 40.64842))",36047094600,New York,Kings County,1,1830,679,0,6,0.33,0,0,0,0,0,0,10.8,73125,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451,354,316,45,1676,21,1,11,76,109,228,58,1034.7,690.7333333,1037.5,1038.9,1040.3,1041.7,1043.1,1044.5,1044.5,2089,1883,1883,1883,1883,241,281,293,314,337,335,335,360,351,203,233,222,217,217
